"ID","AIC","BIC","T0","Tm","a","b"
842,-64.11971,-61.56348,-16.57392,51.35,0.1198022,0.008443992
843,-52.09067,-49.53444,-9.281577,64.40034,-3.780758,-0.0003217101
844,-52.7433,-50.18707,-6.554621,54.97634,0.2489634,0.006660496
845,-29.8549,-27.29867,-2.835489,47.29315,191.1162,1.513592e-05
846,-8.652216,-6.095987,-2.651247,57.97447,-10.90837,-0.00030898
847,-97.46886,-94.91263,-0.2557696,54.50783,0.07328045,0.02690388
847,-97.46885,-94.91263,-0.2557699,54.50783,0.07328044,0.02690388
847,-97.46885,-94.91263,-0.2557697,54.50783,0.07328045,0.02690387
847,-97.46885,-94.91263,-0.2557694,54.50783,0.07328046,0.02690387
848,-122.4297,-119.8735,-1.863978,46.13108,0.0173922,0.1531343
848,-122.4297,-119.8735,-1.863977,46.13108,0.0173922,0.1531343
848,-122.4297,-119.8735,-1.863974,46.13111,0.0173922,0.1531338
848,-122.4297,-119.8735,-1.86399,46.131,0.01739217,0.1531359
848,-122.4297,-119.8735,-1.863978,46.13108,0.0173922,0.1531344
848,-122.4297,-119.8735,-1.86398,46.13107,0.01739219,0.1531346
848,-122.4297,-119.8735,-1.863987,46.13102,0.01739218,0.1531356
848,-122.4297,-119.8735,-1.864011,46.13086,0.01739213,0.1531388
848,-122.4297,-119.8735,-1.863979,46.13107,0.01739219,0.1531345
848,-122.4297,-119.8735,-1.863988,46.13101,0.01739218,0.1531357
848,-122.4297,-119.8735,-1.863983,46.13105,0.01739219,0.1531351
848,-122.4297,-119.8735,-1.863977,46.13108,0.0173922,0.1531342
848,-122.4297,-119.8735,-1.863981,46.13106,0.01739219,0.1531347
849,-131.6791,-129.1229,-2.909269,39.81287,0.01174782,0.7506273
849,-131.6791,-129.1229,-2.909269,39.81287,0.01174782,0.7506272
849,-131.6791,-129.1229,-2.909272,39.81285,0.01174782,0.750633
849,-131.6791,-129.1229,-2.909273,39.81285,0.01174782,0.7506347
852,-20.16702932,-21.72927767,-101.02646128,42.53648489,0.01756045,0.09479129
853,-31.6565,-33.21875,-7.281093,56.74087,1439.655,1.458942e-06
854,-55.009055331,-56.571303682,-15.793174734,44.308547224,0.072988709,0.043751418
855,-40.74692,-42.30916,-6.501092,43.75962,0.3716233,0.01005497
856,-22.98138,-24.54363,-2.911009,50.33433,1774.188,1.70011e-06
857,-36.0779,-37.64015,-20.16229,42.8969,0.06665997,0.05966748
857,-36.0779,-37.64015,-20.16228,42.8969,0.06666,0.05966745
858,-18.43889,-20.00114,-17.49704,52.86437,-2.902176,-0.0004813628
859,-28.37109,-29.93333,-14.21001,55.97492,1.895468,0.0008541532
860,-30.33979906,-31.90204741,-29.66785749,45.550962,0.0502158,0.049544
861,-31.13428,-32.69653,-5.854412,47.43395,1715.702,1.593344e-06
862,-34.071754141,-35.634002491,-5.173014362,48.119447696,0.448228788,0.006526724
863,-28.48311,-30.04536,-5.827849,48.20699,-19.24686,-0.0001193523
864,-28.77616426,-30.33841261,-11.232853317,58.500611978,0.209432892,0.008396109
865,-37.321735015,-38.883983366,-18.243095159,44.349412713,0.06830193,0.049020685
866,-35.87049653,-37.43274488,-26.51624801,51.09273524,0.05254716,0.04362175
867,-24.08466,-25.64691,-4.095115,56.88133,-55.36635,-3.648711e-05
868,-18.11199,-19.67424,-5.325882,48.07678,883.3482,2.772188e-06
869,-28.98732179,-30.54957014,-18.83627888,43.65384381,0.0488537,0.09017718
870,-35.24662755,-36.8088759,-14.09572574,53.18855178,0.07938229,0.03147054
871,-29.93384,-31.49609,-17.37396,41.22649,0.04582476,0.1100514
872,-19.32607531,-20.88832366,-0.90549323,46.94480936,0.20855555,0.01645356
873,-24.25983805,-25.8220864,-3.92557252,44.35778324,0.11619153,0.04487285
874,-32.68664,-34.24888,-2.375069,51.27747,-469.7807,-4.882139e-06
875,-18.759206647,-20.321454998,0.491544821,49.634447694,0.438957411,0.007637662
878,-18.29542,-19.85767,-11.58362,1297.728,0.03287315,0.01482023
878,-18.29542,-19.85767,-11.58362,451.3364,0.03287315,0.05070736
878,-18.29542,-19.85767,-11.58362,235.4874,0.03287315,0.1058558
878,-18.29542,-19.85767,-11.58362,382.9787,0.03287314,0.05800204
879,-19.11414,-20.67639,-35.7418,-34.82877,-4.95096,8.272662e-05
880,-20.82651,-22.38876,-9.814863,3688.791,0.03544336,0.00478102
880,-20.82652,-22.38876,-9.814864,142.3191,0.03544336,0.1902348
882,-38.355056268,-39.917304618,-9.141059112,37.360057115,0.039092399,1.265879005
883,-34.27508,-35.83732,-14.05758,262.065,3.803432,3.223046e-05
885,-26.2266398,-27.78888815,-9.81161719,51.26685745,0.04099424,0.17447551
886,-30.66133,-32.22357,-16.10099,480.0694,0.04003672,0.002441649
887,-22.78548,-24.34773,-15.30613,145.939,0.034901,0.1968777
888,-20.1083331,-21.67058145,-111.8826277,42.36170174,0.01592145,0.09968484
889,-30.45118,-32.01343,-7.407439,56.84392,1466.267,1.421198e-06
890,-52.642286298,-54.204534649,-14.504271291,44.661091771,0.080823228,0.038529111
891,-46.148764729,-47.711013079,-6.274301467,43.836023179,0.408250343,0.009109824
892,-23.31976,-24.88201,-2.790887,50.26213,1493.296,2.035511e-06
893,-35.576694135,-37.138942485,-20.946666532,42.862701454,0.064695236,0.061150487
894,-18.43811,-20.00036,-17.48911,52.86611,-2.817982,-0.0004956912
895,-27.73456073,-29.29680908,-15.82849846,55.35300531,0.36513335,0.00459245
896,-31.60756351,-33.16981186,-28.77804231,45.56122731,0.05167625,0.04853807
897,-30.08609,-31.64834,-5.929019,47.46991,1658.502,1.640769e-06
898,-35.744274649,-37.306522999,-5.203530805,47.993580915,0.402448322,0.007371972
899,-29.52575,-31.08799,-5.71901,48.20711,-7.932967,-0.0002901848
