PathwayID	Naive	MinPath	TotalGene	GeneFound	Coverage	Description
map04979	1	1	49	13	0.2653061224489796	Cholesterol metabolism
map05161	1	0	132	35	0.26515151515151514	Hepatitis B
map05216	1	0	34	9	0.2647058823529412	Thyroid cancer
map05145	1	0	95	25	0.2631578947368421	Toxoplasmosis
map05204	1	1	38	10	0.2631578947368421	Chemical carcinogenesis
map05221	1	0	57	15	0.2631578947368421	Acute myeloid leukemia
map04977	1	1	23	6	0.2608695652173913	Vitamin digestion and absorption
map00830	1	1	50	13	0.26	Retinol metabolism
map04217	1	0	97	25	0.25773195876288657	Necroptosis
map00365	1	1	8	2	0.25	Furfural degradation
map05142	1	0	85	21	0.24705882352941178	Chagas disease
map00590	1	1	45	11	0.24444444444444444	Arachidonic acid metabolism
map04660	1	0	86	21	0.2441860465116279	T cell receptor signaling pathway
map00902	1	1	41	10	0.24390243902439024	Monoterpenoid biosynthesis
map05164	1	1	128	31	0.2421875	Influenza A
map04662	1	0	58	14	0.2413793103448276	B cell receptor signaling pathway
map05206	1	1	245	59	0.24081632653061225	MicroRNAs in cancer
map04062	1	1	162	39	0.24074074074074073	Chemokine signaling pathway
map05323	1	0	67	16	0.23880597014925373	Rheumatoid arthritis
map00440	1	1	43	10	0.23255813953488372	Phosphonate and phosphinate metabolism
map04659	1	0	86	20	0.23255813953488372	Th17 cell differentiation
map05416	1	0	39	9	0.23076923076923078	Viral myocarditis
map05167	1	0	169	39	0.23076923076923078	Kaposi sarcoma-associated herpesvirus infection
map04658	1	0	67	15	0.22388059701492538	Th1 and Th2 cell differentiation
map00120	1	0	18	4	0.2222222222222222	Primary bile acid biosynthesis
map05143	1	1	41	9	0.21951219512195122	African trypanosomiasis
map00604	1	1	14	3	0.21428571428571427	Glycosphingolipid biosynthesis - ganglio series
map04621	1	1	142	30	0.2112676056338028	NOD-like receptor signaling pathway
map05168	1	1	148	30	0.20270270270270271	Herpes simplex virus 1 infection
map00333	1	1	20	4	0.2	Prodigiosin biosynthesis
map00944	1	0	15	3	0.2	Flavone and flavonol biosynthesis
map00623	1	0	46	9	0.1956521739130435	Toluene degradation
map00140	1	1	46	9	0.1956521739130435	Steroid hormone biosynthesis
map00950	1	0	62	12	0.1935483870967742	Isoquinoline alkaloid biosynthesis
map04624	1	1	57	11	0.19298245614035087	Toll and Imd signaling pathway
map05150	1	1	74	14	0.1891891891891892	Staphylococcus aureus infection
map05162	1	1	117	22	0.18803418803418803	Measles
map00311	1	1	16	3	0.1875	Penicillin and cephalosporin biosynthesis
map00624	1	1	43	8	0.18604651162790697	Polycyclic aromatic hydrocarbon degradation
map04064	1	0	97	18	0.18556701030927836	NF-kappa B signaling pathway
map04380	1	0	99	18	0.18181818181818182	Osteoclast differentiation
map00997	1	1	33	6	0.18181818181818182	Biosynthesis of various secondary metabolites - part 3
map04080	1	1	310	56	0.18064516129032257	Neuroactive ligand-receptor interaction
map00523	1	1	59	10	0.1694915254237288	Polyketide sugar unit biosynthesis
map00196	1	1	42	7	0.16666666666666666	Photosynthesis - antenna proteins
map04940	1	0	25	4	0.16	Type I diabetes mellitus
map05140	1	0	59	9	0.15254237288135594	Leishmaniasis
map04215	1	0	40	6	0.15	Apoptosis - multiple species
map04514	1	1	101	15	0.1485148514851485	Cell adhesion molecules
map04668	1	0	92	13	0.14130434782608695	TNF signaling pathway
map05332	1	0	22	3	0.13636363636363635	Graft-versus-host disease
map04610	1	1	81	11	0.13580246913580246	Complement and coagulation cascades
map00901	1	1	30	4	0.13333333333333333	Indole alkaloid biosynthesis
map04620	1	0	76	10	0.13157894736842105	Toll-like receptor signaling pathway
map05321	1	0	54	7	0.12962962962962962	Inflammatory bowel disease
map00402	1	1	8	1	0.125	Benzoxazinoid biosynthesis
map00642	1	0	16	2	0.125	Ethylbenzene degradation
map00232	1	0	16	2	0.125	Caffeine metabolism
map04657	1	0	81	10	0.12345679012345678	IL-17 signaling pathway
map04630	1	1	139	16	0.11510791366906475	JAK-STAT signaling pathway
map04622	1	1	53	6	0.11320754716981132	RIG-I-like receptor signaling pathway
map00532	1	1	18	2	0.1111111111111111	Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate
