Sample	q	Asymptote	FinalDepth	FinalDiversity	ExpectedFinalDiversity	FinalSlope	ExpectedFinalCov	OptDepth_0.5	OptDiversity_0.5	OptCov_0.5	OptDepth_0.1	OptDiversity_0.1	OptCov_0.1	OptDepth_0.05	OptDiversity_0.05	OptCov_0.05	OptDepth_0.01	OptDiversity_0.01	OptCov_0.01	m1_a	m1_b	m1_AIC	m1_weight	m2_a	m2_b	m2_AIC	m2_weight	m3_a	m3_b	m3_c	m3_AIC	m3_weight	m4_a	m4_b	m4_c	m4_AIC	m4_weight	m5_a	m5_b	m5_c	m5_d	m5_AIC	m5_weight
PGcomcol4b_Bimp	1	12.6648818552365	45.8	12.4380824431394	12.4563953060103	0.00456239245255505	0.983538216020544	4.16999999999996	10.2417895741099	0.808676282272243	10.4699999999998	11.668477514007	0.921325413642327	14.8499999999997	11.9789122654192	0.945836874148677	31.6800000000022	12.3611459225537	0.976017468133169	12.7546587672955	1	-21.8192341634813	0.759133395942234	12.2690205631016	0.386056948663804	-16.640947452218	0.056999024779178	12.207111644169	40.7117021020474	0.50606949119915	-9.00389668758849	0.0012517076965822	12.413142109871	0.140605183117893	0.243033578781488	-18.9120263023025	0.177429541993027	12.5974194418106	1.37054115073897	1.81184575056078	1	-11.8469316125135	0.00518632958897813
PGcomcol4b_Bimp	2	7.12163332221116	45.8	6.99398459957534	7.00795458123954	0.00253949073192368	0.98403754646886	2.89999999999998	5.3360750088892	0.749276853702492	7.46999999999989	6.38201126398677	0.896144321848524	10.5799999999998	6.60203567249107	0.927039539076022	23.7300000000009	6.89588805068604	0.968301475053333	7.18857084286965	1	-28.623659732772	0.72950320421114	6.88385693797939	0.436501315102821	-25.1074485248359	0.125745265267655	6.8619065752444	18.9857014261549	0.502831956743979	-19.3996953813063	0.00724550723141325	6.99477841315911	0.102411130643825	0.14993390860008	-25.1911612188713	0.131120205715122	7.05636564213427	62.471095463994	21856.8005685577	0.408526256281585	-19.1470912670633	0.00638581757466996
PGnos_high_hv13-1	0	4262.2099684035	0.84	39	36.9622130519938	9.04469084339406	0.00867207700371429	1373.1799999989	4022.36586031954	0.943727758636491	2142.41000000034	4213.53086036882	0.988578904278405	2473.90000000758	4237.44156775175	0.994188836111934	3244.93000002441	4256.59560809757	0.998682758393523	99.4742074771446	1	53.0607630569607	2.68895382135882e-09	33.8878148588905	26.9361069056666	23.2686178008958	0.00792255911363197	4535.06063146366	4505.92849691451	0.997908924351673	13.7189886757796	0.938730881163463	75.9057471767012	0.000304230346318508	0.0904850467571326	19.5454551781938	0.0509729747490781	366.907643082403	0.244513524389668	256.809574159359	0.113269545799559	25.6792456958479	0.00237358228487271
PGnos_high_hv13-1	1	7.03036655480472	0.84	6.67853091515326	6.6811210178783	0.0811582583121693	0.950323281979124	0.05	6.55859390976493	0.932895014596732	0.65	6.66400113608575	0.947888148382735	1.34	6.71300472620123	0.954858423649817	3.38999999999997	6.76119486826332	0.961712993989276	19.2435916520736	1	23.738481329303	1.00226400319412e-16	NA	NA	NA	0	6.75903742249138	0.189076884997686	0.364863271805563	-49.3033282192705	0.727460723712893	7.75459716716286	4.55641014012903e-07	0.00999893219283749	-47.3397736739027	0.272539276287107	NA	NA	NA	NA	NA	0
PGnos_high_hv13-1	2	4.58584342900555	0.84	4.3388417035439	4.33170939551185	0.0486790478669632	0.944582924073184	0.03	4.26030029246005	0.929011284055965	0.22	4.29130599859048	0.935772462585156	0.81	4.33023402798109	0.944261201896313	4.06999999999996	4.4067943400155	0.96095612688005	12.4858991779719	1	15.1348674521998	7.1124570087297e-17	NA	NA	NA	0	4.4404779579271	0.16551792878616	0.611716512328176	-58.4119270187701	0.664512499616624	4.8951462400309	1.63727989538296e-07	0.00770589482615746	-56.9056714396177	0.312913219767515	4.5775257359638	1.48694332386831	2.12974392775289e-15	0.0531472579292419	-51.6474421064753	0.0225742806158606
PGnos_high_hv13-2	0	184.942444328561	35.28	144	146.685194054418	1.0958080167298	0.793139695903572	59.8699999999967	165.096007539474	0.892688577459112	120.880000000025	179.940268814094	0.972952798733534	149.830000000009	182.021822796314	0.984207943488309	226.969999999939	183.877959346458	0.994244236438166	125.821602765732	1	65.8877456002322	5.60086202530318e-06	142.356274667136	0.1164389009909	47.3958443647796	0.0580390382684889	122.368403998351	713.18467720894	0.50000000185337	69.1572737864269	1.09215895059955e-06	185.394921331941	0.0256047503692987	0.445558846411583	41.9134362105425	0.899932656890206	234.080515856069	12.1795368037823	4046.45350879519	0.519884841326248	48.0417079740573	0.0420216118203295
PGnos_high_hv13-2	1	16.0113867933333	35.28	16.1151379865315	16.0088605304811	7.03141903223548e-05	0.999842220859141	5.54999999999993	15.0274035812658	0.938544785360056	8.69999999999986	15.8058766590531	0.987164751127884	10.0799999999998	15.9052106037641	0.993368707474275	13.3399999999998	15.9857800833637	0.998400718794689	16.8945745825815	1	-14.7618540835988	0.00541622494802578	16.0094297242054	0.498490948621701	-24.9669095353752	0.890627966816449	15.9782611129988	31.8332895483505	0.500000000928206	-20.5512318721658	0.0979138453579085	NA	NA	NA	NA	0	16.0449751331054	8.50864851991543	15.3360714780621	1	-14.9805138239279	0.00604196287761706
PGnos_high_hv13-2	2	10.9959232560616	35.28	11.0172872872451	10.9959224112764	3.23481951763264e-08	0.999999923172865	4.46999999999995	10.151636841862	0.923218233290762	7.19999999999989	10.8258949185198	0.984537147669877	8.37999999999987	10.9105475911231	0.992235698362898	11.1399999999998	10.9787569399605	0.998438847225345	11.6597345741315	1	-16.9051310645878	2.57670530146391e-06	10.9971381178153	0.570437472063935	-42.0389255457084	0.739262841448962	10.989968548964	17.1366623513594	0.500000000927779	-39.0955425295133	0.169688095819844	10.9971381177266	0.570437472082916	1	-37.753211259994	0.0867297000832552	10.9971430808734	20708.9414230745	36301.931523641	1	-31.7526407479045	0.00431678594263797
PGnos_inter_hv15	0	88.8377736719054	45.05	97	88.5327345863096	0.0344789648046464	0.996566335771512	23.5400000000009	84.8500403098399	0.955112187110937	36.2700000000014	87.9944670640741	0.990507341945041	41.9500000000002	88.4033794421353	0.995110253084749	55.7499999999975	88.7431601784099	0.998934985765798	83.7866925924615	1	53.8129787235452	0.000373040082380598	88.4404763360857	0.138535954174715	38.4187548655866	0.821426549564277	82.6872530132869	448.358427192618	0.582039729394574	53.7097674345668	0.000392796441776335	90.6359708940937	0.0940014061026547	0.660871316591927	41.5762709611795	0.169403674888036	91.9350736832641	17.9734267795175	259.945134031918	0.807601296931563	47.5834388576367	0.00840393902353054
PGnos_inter_hv15	1	12.2817209581778	45.05	11.653359403161	11.7468780058627	0.00333818173327888	0.956452116593728	3.17999999999998	10.6863426471696	0.870101403830877	5.82999999999992	11.3307515322796	0.922570344242759	7.20999999999989	11.429023537976	0.930571829216328	15.2099999999997	11.5832665224585	0.94313057281649	12.2997806766498	1	-11.5914596807731	0.000581821376255235	11.6570355929597	0.67875395789494	-24.8596757141461	0.44253352517144	11.6553777715284	12.019423717335	0.500741895524624	-20.5616571958156	0.0515992411256517	12.7098971414725	0.00147985494989076	0.0260257741310302	-25.0275230985699	0.481275521983736	16.5583679896867	1.44158615364199	0.497123801008426	0.0724175336746476	-19.0315749509525	0.0240098903429164
PGnos_inter_hv15	2	8.40246462172697	45.05	7.48429326404011	8.22000067771553	0.00396230062999877	0.97828447339848	3.09999999999998	6.3530830066716	0.756097560975608	8.16999999999987	7.48616531728563	0.890948745910576	11.9699999999998	7.75462617749204	0.922898997686969	27.9900000000016	8.11262451749356	0.965505346671268	8.40246462172697	1	-4.32165337758004	1	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0
PGpollen_fresh	0	176.837780879326	44.46	179	175.891286099418	0.0991066615116531	0.994647666492977	30.530000000002	172.459753573217	0.975242692572031	44.3899999999997	175.884320994667	0.994608279520822	50.5699999999985	176.329058550243	0.997123226006607	65.8599999999968	176.703554048574	0.999240960669805	164.215370449628	1	67.8728286569761	2.13177047022881e-07	175.874883194374	0.128932721858107	37.7723596231329	0.732781074018077	162.198213374569	1830.54791474658	0.500000001955397	66.0316657643199	5.35234234971701e-07	178.998674897501	0.100346193064985	0.766277932703646	39.9451147638307	0.247267170930386	185.423090818262	2.71405753202221	18.7637384731165	1	44.9794943948627	0.0199510066402557
PGpollen_fresh	1	14.7707620355086	44.46	14.6870203874663	14.6983253800702	0.00282048100127267	0.995095943238121	0.69	13.4963681249539	0.91372185757979	3.29999999999997	14.028985313262	0.949780741138243	6.19999999999991	14.2311982729476	0.963470824236158	21.9300000000006	14.5750849630004	0.986752405052782	15.4172441369621	1	-5.69298976378271	9.35405518184163e-11	14.5821474062101	0.771798618688046	-37.8812660788044	0.000913261859020024	14.5824458093218	10.0847223092527	0.501134723082357	-33.8380686157463	0.000120955646382503	14.7589849612075	0.0421912831936533	0.0248130010435714	-51.7837330652576	0.953844695623737	15.0240478729237	7.72960136620411	614.166798581783	0.166947209246784	-45.6814307211129	0.0451210867773199
PGpollen_fresh	2	9.88322347101108	44.46	9.87705734627931	9.87863387647013	0.000274756674297427	0.99953561765001	0.2	9.48179223796347	0.959382560333168	0.940000000000001	9.63191480734564	0.974572196571032	1.78	9.69044895146758	0.980494772772372	6.9199999999999	9.7991520868503	0.991493525932367	10.4456159898186	1	-9.6770714129737	1.81392724144728e-17	9.86061830533364	1.0424209671892	-72.833866960691	0.000939601634503436	9.86114557057731	2.11595239203314	0.500197640701171	-69.3148098147246	0.000161729861113137	9.8821098070299	0.0734330300480347	0.0091803529089493	-86.6681577620556	0.948466162564513	9.90465970720154	11.6779274509733	393.419064808675	0.182603668194047	-80.7997373865514	0.0504325059398702
