"Sample","q","Asymptote","OptDepth_0.5","OptDiversity_0.5","OptCov_0.5","OptDepth_0.1","OptDiversity_0.1","OptCov_0.1","OptDepth_0.05","OptDiversity_0.05","OptCov_0.05","OptDepth_0.01","OptDiversity_0.01","OptCov_0.01"
"Bee_Amellifera_hv13_2","1","16.0113867933333","5.54999999999993","15.0274035812658","0.938544785360056","8.69999999999986","15.8058766590531","0.987164751127884","10.0799999999998","15.9052106037641","0.993368707474275","13.3399999999998","15.9857800833637","0.998400718794689"
"Bee_Amellifera_hv15_1","1","12.2817209581778","3.17999999999998","10.6863426471696","0.870101403830877","5.82999999999992","11.3307515322796","0.922570344242759","7.20999999999989","11.429023537976","0.930571829216328","15.2099999999997","11.5832665224585","0.94313057281649"
"Bee_Amellifera_wild_1","1","14.7707620355086","0.69","13.4963681249539","0.91372185757979","3.29999999999997","14.028985313262","0.949780741138243","6.19999999999991","14.2311982729476","0.963470824236158","21.9300000000006","14.5750849630004","0.986752405052782"
"Flower_eDNA","2","4.30992496820333","0.6","3.51481912261177","0.815517473863817","2.56999999999999","3.95357500939479","0.917318755793307","4.04999999999996","4.05801024484759","0.94155009072913","10.2799999999998","4.19714399719743","0.973832265796286"
"Bee_Bimpatiens_hv3_1","2","8.73581694251961","2.2","6.15528436272545","0.704603176008188","6.27999999999991","7.06098366226894","0.808279718855051","9.44999999999984","7.28455247029353","0.833871922709097","23.8900000000009","7.60204269598882","0.87021542988013"
"Bee_Bimpatiens_hv4_1","2","8.3279088012858","3.11999999999998","6.27926025945902","0.754002044125354","8.51999999999986","7.49650988010382","0.900167143874869","12.2999999999998","7.76430667482477","0.932323691348059","26.6700000000014","8.09264538568316","0.971750000964671"
"Bee_Bimpatiens_hv4_2","2","7.12163332221116","2.89999999999998","5.3360750088892","0.749276853702492","7.46999999999989","6.38201126398677","0.896144321848524","10.5799999999998","6.60203567249107","0.927039539076022","23.7300000000009","6.89588805068604","0.968301475053333"
"Bee_Amellifera_hv13_1","2","4.58584342900555","0.03","4.26030029246005","0.929011284055965","0.22","4.29130599859048","0.935772462585156","0.81","4.33023402798109","0.944261201896313","4.06999999999996","4.4067943400155","0.96095612688005"
"Bee_Amellifera_hv13_2","2","10.9959232560616","4.46999999999995","10.151636841862","0.923218233290762","7.19999999999989","10.8258949185198","0.984537147669877","8.37999999999987","10.9105475911231","0.992235698362898","11.1399999999998","10.9787569399605","0.998438847225345"
"Bee_Amellifera_hv15_1","2","8.40246462172697","3.09999999999998","6.3530830066716","0.756097560975608","8.16999999999987","7.48616531728563","0.890948745910576","11.9699999999998","7.75462617749204","0.922898997686969","27.9900000000016","8.11262451749356","0.965505346671268"
"Bee_Amellifera_wild_1","2","9.88322347101108","0.2","9.48179223796347","0.959382560333168","0.940000000000001","9.63191480734564","0.974572196571032","1.78","9.69044895146758","0.980494772772372","6.9199999999999","9.7991520868503","0.991493525932367"
